time,avg_power_kw
1370.571,302.450793
1371.571,302.450793
1372.571,302.450793
1373.571,302.450793
1374.571,302.450793
1375.571,302.450793
1376.571,302.450793
1377.571,302.450793
1378.571,302.450793
1379.571,302.450793
1380.571,302.450793
1381.571,302.450793
1382.571,302.450793
1383.571,302.450793
1384.571,302.450793
1385.571,302.450793
1386.571,302.450793
1387.571,302.450793
1388.571,302.450793
1389.571,302.450793
1390.571,302.450793
1391.571,302.450793
1392.571,302.450793
1393.571,302.450793
1394.571,302.450793
1395.571,302.450793
1396.571,74.665939
1397.571,74.665939
1398.571,74.665939
1399.571,74.665939
1400.571,74.665939
1401.571,74.665939
1402.571,74.665939
1403.571,74.665939
1404.571,74.665939
1405.571,74.665939
1406.571,74.665939
1407.571,74.665939
1408.571,74.665939
1409.571,74.665939
1410.571,74.665939
1411.571,74.665939
1412.571,74.665939
1413.571,74.665939
1414.571,74.665939
1415.571,74.665939
1416.571,3401.506559
1417.571,3401.506559
1418.571,3401.506559
1419.571,3401.506559
1420.571,3401.506559
1421.571,3401.506559
1422.571,3401.506559
1423.571,3401.506559
1425.142,1.881908
1426.142,1.881908
1427.142,1.881908
1428.142,1.881908
1429.142,1.881908
1430.142,1.881908
1431.142,1.881908
1432.142,1.881908
1433.142,1.881908
1434.142,1.881908
1435.142,1.881908
1436.142,1.881908
1437.142,1.881908
1438.142,1.881908
1439.142,1.881908
1440.142,1.881908
1441.142,1.881908
1442.142,1.881908
1443.142,1.881908
1444.142,1.881908
1445.142,1.881908
1446.142,1.881908
1447.142,1.881908
1448.142,1.881908
1449.142,1.881908
1450.142,1.881908
1451.142,1.881908
1452.142,1.881908
1453.142,1.881908
1454.142,1.881908
1455.142,1.881908
1456.142,1.881908
1457.142,1.881908
1458.142,1.881908
1459.142,1.881908
1460.142,1.881908
1461.142,1.881908
1462.142,1.881908
1463.142,1.881908
1464.142,1.881908
1465.142,1.881908
1466.142,1.881908
1467.142,1.881908
1468.142,1.881908
1469.142,1.881908
1470.142,1.881908
1471.142,1.881908
1472.142,1.881908
1473.142,1.881908
1474.142,1.881908
1475.142,1.881908
1476.142,1.881908
1477.142,1.881908
1478.142,1.881908
1479.142,1.881908
1480.142,1.881908
1481.142,1.881908
1482.142,1.881908
1483.142,1.881908
1484.142,1.881908
1485.142,1.881908
1486.142,1.881908
1487.142,1.881908
1488.142,1.881908
1489.142,1.881908
1490.142,1.881908
1491.142,1.881908
1492.142,1.881908
1493.142,1.881908
1494.142,1.881908
1495.142,1.881908
1496.142,1.881908
1497.142,1.881908
1498.142,1.881908
1499.142,1.881908
1500.142,1.881908
1501.142,1.881908
1502.142,1.881908
1503.142,1.881908
1504.142,1.881908
1505.142,1.881908
1506.142,1.881908
1507.142,1.881908
1508.142,1.881908
1509.142,1.881908
1510.142,1.881908
1511.142,1.881908
1512.142,1.881908
1513.142,1.881908
1514.142,1.881908
1515.142,1.881908
1516.142,1.881908
1517.142,1.881908
1518.142,1.881908
1519.142,1.881908
1520.142,1.881908
1521.142,1.881908
1522.142,1.881908
1523.142,1.881908
1524.142,1.881908
1525.142,1.881908
1526.142,1.881908
1527.142,1.881908
1528.142,1.881908
1529.142,1.881908
1530.142,1.881908
1531.142,1.881908
1532.142,1.881908
1533.142,1.881908
1534.142,1.881908
1535.142,1.881908
1536.142,1.881908
1537.142,1.881908
1538.142,1.881908
1539.142,1.881908
1540.142,1.881908
1541.142,1.881908
1542.142,1.881908
1543.142,1.881908
1544.142,1.881908
1545.142,1.881908
1546.142,1.881908
1547.142,1.881908
1548.142,1.881908
1549.142,1.881908
1550.142,1.881908
1551.142,1.881908
1552.142,1.881908
1553.142,1.881908
1554.142,1.881908
1555.142,1.881908
1556.142,1.881908
1557.142,1.881908
1558.142,1.881908
1559.142,1.881908
1560.142,1.881908
1561.142,1.881908
1562.142,1.881908
1563.142,1.881908
1564.142,1.881908
1565.142,1.881908
1566.142,1.881908
1567.142,1.881908
1568.142,1.881908
1569.142,1.881908
1570.142,1.881908
1571.142,1.881908
1572.142,1.881908
1573.142,1.881908
1574.142,1.881908
1575.142,1.881908
1576.142,1.881908
1577.142,1.881908
1578.142,1.881908
1579.142,1.881908
1580.142,1.881908
1581.142,1.881908
1582.142,1.881908
1583.142,1.881908
1584.142,1.881908
1585.142,1.881908
1586.142,1.881908
1587.142,1.881908
1588.142,1.881908
1589.142,1.881908
1590.142,1.881908
1591.142,1.881908
1592.142,1.881908
1593.142,1.881908
1594.142,1.881908
1595.142,1.881908
1596.142,1.881908
1597.142,1.881908
1598.142,1.881908
1599.142,1.881908
1600.142,1.881908
1601.142,1.881908
1602.142,1.881908
1603.142,1.881908
1604.142,1.881908
1605.142,1.881908
1606.142,1.881908
1607.142,1.881908
1608.142,1.881908
1609.142,1.881908
1610.142,1.881908
1611.142,1.881908
1612.142,1.881908
1613.142,1.881908
1614.142,1.881908
1615.142,1.881908
1616.142,1.881908
1617.142,1.881908
1618.142,1.881908
1619.142,1.881908
1620.142,1.881908
1621.142,1.881908
1622.142,1.881908
1623.142,1.881908
1624.142,1.881908
1625.142,1.881908
1626.142,1.881908
1627.142,1.881908
1628.142,1.881908
1629.142,1.881908
1630.142,1.881908
1631.142,1.881908
1632.142,1.881908
1633.142,1.881908
1634.142,1.881908
1635.142,1.881908
1636.142,1.881908
1637.142,1.881908
1638.142,1.881908
1639.142,1.881908
1640.142,1.881908
1641.142,1.881908
1642.142,1.881908
1643.142,1.881908
1644.142,1.881908
1645.142,1.881908
1646.142,1.881908
1647.142,1.881908
1648.142,1.881908
1649.142,1.881908
1650.142,1.881908
1651.142,1.881908
1652.142,1.881908
1653.142,1.881908
1654.142,1.881908
1655.142,1.881908
1656.142,1.881908
1657.142,1.881908
1658.142,1.881908
1659.142,1.881908
1660.142,1.881908
1661.142,1.881908
1662.142,1.881908
1663.142,1.881908
1664.142,1.881908
1665.142,1.881908
1666.142,1.881908
1667.142,1.881908
1668.142,1.881908
1669.142,1.881908
1670.142,1.881908
1671.142,1.881908
1672.142,1.881908
1673.142,1.881908
1674.142,1.881908
1675.142,1.881908
1676.142,1.881908
1677.142,1.881908
1678.142,1.881908
1679.142,1.881908
1680.142,1.881908
1681.142,1.881908
1682.142,1.881908
1683.142,1.881908
1684.142,1.881908
1685.142,1.881908
1686.142,1.881908
1687.142,1.881908
1688.142,1.881908
1689.142,1.881908
1690.142,1.881908
1691.142,1.881908
1692.142,1.881908
1693.142,1.881908
1694.142,1.881908
1695.142,1.881908
1696.142,1.881908
1697.142,1.881908
1698.142,1.881908
1699.142,1.881908
1700.142,1.881908
1701.142,1.881908
1702.142,1.881908
1703.142,1.881908
1704.142,1.881908
1705.142,1.881908
1706.142,1.881908
1707.142,1.881908
1708.142,1.881908
1709.142,1.881908
1710.142,1.881908
1711.142,1.881908
1712.142,1.881908
1713.142,1.881908
1714.142,1.881908
1715.142,1.881908
1716.142,1.881908
1717.142,1.881908
1718.142,1.881908
1719.142,1.881908
1720.142,1.881908
1721.142,1.881908
1722.142,1.881908
1723.142,1.881908
1724.142,1.881908
1725.142,9773.461522
1726.142,9773.461522
1727.142,9773.461522
1728.142,9773.461522
1729.142,9773.461522
1730.142,9773.461522
1731.142,9773.461522
1732.142,9773.461522
1733.713,4502.694807
1734.713,4502.694807
1735.713,4502.694807
1736.713,4502.694807
1737.713,4502.694807
1738.713,4502.694807
1739.713,4502.694807
1740.713,4502.694807
1741.713,4502.694807
1742.713,4502.694807
1743.713,4502.694807
1744.713,4502.694807
1745.713,4502.694807
1746.713,4502.694807
1747.713,4502.694807
1748.713,4502.694807
1749.713,4502.694807
1750.713,4502.694807
1751.713,4502.694807
1752.713,4502.694807
1753.713,21986.339911
1754.713,21986.339911
1755.713,21986.339911
1757.113,3445.330121
1758.113,3445.330121
1759.113,3445.330121
1760.113,3445.330121
1761.113,3445.330121
1762.113,3445.330121
1763.113,3445.330121
1764.113,3445.330121
1765.113,3445.330121
1766.113,3445.330121
1767.113,3445.330121
1768.113,3445.330121
1769.113,3445.330121
1770.113,3445.330121
1771.113,3445.330121
1772.113,3445.330121
1773.113,3445.330121
1774.113,3445.330121
1775.113,3445.330121
1776.113,3445.330121
1777.113,3445.330121
1778.113,3445.330121
1779.113,3445.330121
1780.113,3445.330121
1781.113,3445.330121
1782.113,3445.330121
1783.113,3445.330121
1784.113,3445.330121
1785.113,3445.330121
1786.113,3445.330121
1787.113,3445.330121
1788.113,3445.330121
1789.113,3445.330121
1790.113,3445.330121
1791.113,3445.330121
1792.113,3445.330121
1793.113,3445.330121
1794.113,3445.330121
1795.113,3445.330121
1796.113,3445.330121
1797.113,3445.330121
1798.113,3445.330121
1799.113,3445.330121
1800.113,3445.330121
1801.113,3445.330121
1802.113,3445.330121
1803.113,3445.330121
1804.113,3445.330121
1805.113,3445.330121
1806.113,3445.330121
1807.113,3445.330121
1808.113,3445.330121
1809.113,3445.330121
1810.113,3445.330121
1811.113,3445.330121
1812.113,3445.330121
1813.113,3445.330121
1814.113,3445.330121
1815.113,3445.330121
1816.113,3445.330121
1817.113,3445.330121
1818.113,3445.330121
1819.113,3445.330121
1820.113,3445.330121
1821.113,3445.330121
1822.113,3445.330121
1823.113,3445.330121
1824.113,3445.330121
1825.113,3445.330121
1826.113,3445.330121
1827.113,3445.330121
1828.113,3445.330121
1829.113,3445.330121
1830.113,3445.330121
1831.113,3445.330121
1832.113,3445.330121
1833.113,3445.330121
1834.113,3445.330121
1835.113,3445.330121
1836.113,3445.330121
1837.113,3445.330121
1838.113,3445.330121
1839.113,3445.330121
1840.113,3445.330121
1841.113,3445.330121
1842.113,3445.330121
1843.113,3445.330121
1844.113,3445.330121
1845.113,3445.330121
1846.113,3445.330121
1847.113,3445.330121
1848.113,3445.330121
1849.113,3445.330121
1850.113,3445.330121
1851.113,3445.330121
1852.113,3445.330121
1853.113,3445.330121
1854.113,3445.330121
1855.113,3445.330121
1856.113,3445.330121
1857.113,3445.330121
1858.113,3445.330121
1859.113,3445.330121
1860.113,3445.330121
1861.113,3445.330121
1862.113,3445.330121
1863.113,3445.330121
1864.113,3445.330121
1865.113,3445.330121
1866.113,3445.330121
1867.113,3445.330121
1868.113,3445.330121
1869.113,3445.330121
1870.113,3445.330121
1871.113,3445.330121
1872.113,3445.330121
1873.113,3445.330121
1874.113,3445.330121
1875.113,3445.330121
1876.113,3445.330121
1877.113,3445.330121
1878.113,3445.330121
1879.113,3445.330121
1880.113,3445.330121
1881.113,3445.330121
1882.113,3445.330121
1883.113,3445.330121
1884.113,3445.330121
1885.113,3445.330121
1886.113,3445.330121
1887.113,3445.330121
1888.113,3445.330121
1889.113,3445.330121
1890.113,3445.330121
1891.113,3445.330121
1892.113,3445.330121
1893.113,3445.330121
1894.113,3445.330121
1895.113,3445.330121
1896.113,3445.330121
1897.113,3445.330121
1898.113,3445.330121
1899.113,3445.330121
1900.113,3445.330121
1901.113,3445.330121
1902.113,3445.330121
1903.113,3445.330121
1904.113,3445.330121
1905.113,3445.330121
1906.113,3445.330121
1907.113,3445.330121
1908.113,3445.330121
1909.113,3445.330121
1910.113,3445.330121
1911.113,3445.330121
1912.113,3445.330121
1913.113,3445.330121
1914.113,3445.330121
1915.113,3445.330121
1916.113,3445.330121
1917.113,3445.330121
1918.113,3445.330121
1919.113,3445.330121
1920.113,3445.330121
1921.113,3445.330121
1922.113,3445.330121
1923.113,3445.330121
1924.113,3445.330121
1925.113,3445.330121
1926.113,3445.330121
1927.113,3445.330121
1928.113,3445.330121
1929.113,3445.330121
1930.113,3445.330121
1931.113,3445.330121
1932.113,3445.330121
1933.113,3445.330121
1934.113,3445.330121
1935.113,3445.330121
1936.113,3445.330121
1937.113,3445.330121
1938.113,3445.330121
1939.113,3445.330121
1940.113,3445.330121
1941.113,3445.330121
1942.113,3445.330121
1943.113,3445.330121
1944.113,3445.330121
1945.113,3445.330121
1946.113,3445.330121
1947.113,3445.330121
1948.113,3445.330121
1949.113,3445.330121
1950.113,3445.330121
1951.113,3445.330121
1952.113,3445.330121
1953.113,3445.330121
1954.113,3445.330121
1955.113,3445.330121
1956.113,3445.330121
1957.113,10308.846614
1958.113,10308.846614
1959.113,10308.846614
1960.113,2268.297567
1961.113,2268.297567
1962.113,2268.297567
1963.113,2268.297567
1964.113,2268.297567
1965.113,2268.297567
1966.113,2268.297567
1967.113,2268.297567
1968.113,2268.297567
1969.113,2268.297567
1970.113,2268.297567
1971.113,2268.297567
1972.113,2268.297567
1973.113,2268.297567
1974.113,2268.297567
1975.113,2268.297567
1976.113,2268.297567
1977.113,2268.297567
1978.113,2268.297567
1979.113,2268.297567
1980.113,9273.121079
1981.113,9273.121079
1982.113,9273.121079
1983.113,9273.121079
1984.113,9273.121079
1985.113,9273.121079
1986.113,9273.121079
1987.113,9273.121079
